,group,names,scores,logfoldchanges,pvals,pvals_adj,cell_type,abs_logfoldchanges
11251,Gefitinib,ATP1B1,-0.13444294,-0.16197643,0.893052324942894,0.9323938370549157,CD8 Naive,0.16197643
11252,Gefitinib,SUV39H1,-0.13686492,0.015093742,0.8911375678710974,0.9320370855492061,CD8 Naive,0.015093742
11253,Gefitinib,TNFSF14,-0.14924201,-0.14672881,0.8813626655484014,0.9234436416223304,CD8 Naive,0.14672881
11254,Gefitinib,TNFRSF4,-0.15075204,-0.14730465,0.8801713194206648,0.9230115163836176,CD8 Naive,0.14730465
11255,Gefitinib,PAK4,-0.15179548,-0.04587149,0.8793482441305494,0.9229651632371133,CD8 Naive,0.04587149
11256,Gefitinib,ADAT1,-0.15484522,0.032836102,0.8769433396203614,0.9220744076753579,CD8 Naive,0.032836102
11257,Gefitinib,MSH3,-0.15606682,-0.008784815,0.8759803571621638,0.921879860779009,CD8 Naive,0.008784815
11258,Gefitinib,TCFL5,-0.16731988,-0.081413366,0.8671183646230514,0.9133646774029475,CD8 Naive,0.081413366
11259,Gefitinib,DLD,-0.16900805,0.09753618,0.865790310089475,0.9133646774029475,CD8 Naive,0.09753618
11260,Gefitinib,DNAJB6,-0.16963582,0.06690693,0.8652965571039756,0.9133646774029475,CD8 Naive,0.06690693
11261,Gefitinib,KLRC3,-0.1723547,-0.08473028,0.8631586823005468,0.9124380361517823,CD8 Naive,0.08473028
11262,Gefitinib,HELLS,-0.17681266,0.024264779,0.859655542608973,0.9111733613520868,CD8 Naive,0.024264779
11263,Gefitinib,LYPLA1,-0.17691022,-0.17309587,0.859578910796737,0.9111733613520868,CD8 Naive,0.17309587
11264,Gefitinib,TOPBP1,-0.17913708,0.09561072,0.8578300674291818,0.9111733613520868,CD8 Naive,0.09561072
11265,Gefitinib,PCBD1,-0.18477845,-0.07873605,0.8534028051014821,0.9095092837509855,CD8 Naive,0.07873605
11266,Gefitinib,DUSP11,-0.18574555,0.26283285,0.8526443052149429,0.9095092837509855,CD8 Naive,0.26283285
11267,Gefitinib,STXBP2,-0.18633513,0.085821204,0.8521819532281386,0.9095092837509855,CD8 Naive,0.085821204
11268,Gefitinib,CHP1,-0.18876135,0.06685751,0.8502798611650009,0.9095092837509855,CD8 Naive,0.06685751
11269,Gefitinib,CLEC4A,-0.19082703,-0.07332156,0.8486611086216234,0.9092797592374536,CD8 Naive,0.07332156
11270,Gefitinib,JAM3,-0.19225222,0.046388052,0.8475446406026118,0.9092797592374536,CD8 Naive,0.046388052
11271,Gefitinib,EGR1,-0.19878858,-0.13848421,0.8424281243252936,0.9075248430231572,CD8 Naive,0.13848421
11272,Gefitinib,RFC5,-0.20472264,-0.063641705,0.8377888326996012,0.9041710079681489,CD8 Naive,0.063641705
11273,Gefitinib,POP4,-0.205677,0.055312205,0.8370432210069677,0.9041710079681489,CD8 Naive,0.055312205
11274,Gefitinib,PIGB,-0.20823896,-0.026609449,0.835042393362222,0.9038337114715779,CD8 Naive,0.026609449
11275,Gefitinib,ZNF451,-0.20889217,0.18206082,0.8345324187973088,0.9038337114715779,CD8 Naive,0.18206082
11276,Gefitinib,NFKBIE,-0.20937148,-0.05022464,0.8341582609299707,0.9038337114715779,CD8 Naive,0.05022464
11277,Gefitinib,BHLHE40,-0.21539035,-0.0050440906,0.8294629882327212,0.9009290935433315,CD8 Naive,0.0050440906
11278,Gefitinib,CRYZ,-0.21629807,-0.10837617,0.828755416025827,0.9009290935433315,CD8 Naive,0.10837617
11279,Gefitinib,IL12RB1,-0.22136258,-0.024131067,0.8248101250683748,0.8999999983480885,CD8 Naive,0.024131067
11280,Gefitinib,CDK19,-0.226601,-0.1294372,0.82073401130597,0.8963776989839396,CD8 Naive,0.1294372
11281,Gefitinib,G6PD,-0.2383461,0.073730946,0.8116126697474233,0.8896956648017544,CD8 Naive,0.073730946
11282,Gefitinib,KLHL9,-0.2402718,-0.19566193,0.8101195533919369,0.8890399196437897,CD8 Naive,0.19566193
11283,Gefitinib,BLVRA,-0.24058993,-0.062911734,0.8098729595366945,0.8890399196437897,CD8 Naive,0.062911734
11284,Gefitinib,GOLT1B,-0.24166305,0.1262592,0.8090412556151572,0.8890399196437897,CD8 Naive,0.1262592
11285,Gefitinib,FICD,-0.2425029,-0.108241275,0.8083905072828772,0.8890399196437897,CD8 Naive,0.108241275
11286,Gefitinib,PGRMC1,-0.24970944,0.023257272,0.8028120528858175,0.8874368308485948,CD8 Naive,0.023257272
11287,Gefitinib,HMGCS1,-0.25758618,0.0943403,0.7967263068473912,0.8831811726979968,CD8 Naive,0.0943403
11288,Gefitinib,DDX42,-0.26642573,0.04830532,0.7899113441268305,0.8789154392397128,CD8 Naive,0.04830532
11289,Gefitinib,CRK,-0.26932278,0.12867205,0.7876813052703174,0.8780831107670048,CD8 Naive,0.12867205
11290,Gefitinib,IL1RAP,-0.27702984,-0.0961195,0.7817571985260451,0.8739455474088335,CD8 Naive,0.0961195
11291,Gefitinib,CCL5,-0.2805504,-0.041247685,0.779055269302803,0.8717473976617768,CD8 Naive,0.041247685
11292,Gefitinib,GTF3C1,-0.28436363,0.22767875,0.7761317320236385,0.869296883221183,CD8 Naive,0.22767875
11293,Gefitinib,HMGB2,-0.28479627,0.007086686,0.7758002286469537,0.869296883221183,CD8 Naive,0.007086686
11294,Gefitinib,PTK2,-0.2961045,-0.14451377,0.7671502946020508,0.8630845804845881,CD8 Naive,0.14451377
11295,Gefitinib,LIG1,-0.30015525,-0.010182195,0.7640587439474013,0.8614744163441204,CD8 Naive,0.010182195
11296,Gefitinib,ATG10,-0.31313464,-0.06849145,0.7541783631040976,0.8552166127065605,CD8 Naive,0.06849145
11297,Gefitinib,BCL2A1,-0.31352913,0.015841328,0.7538786969263928,0.8552166127065605,CD8 Naive,0.015841328
11298,Gefitinib,MYCBP2,-0.31837732,-0.0044895187,0.7501987425756559,0.8531530805682843,CD8 Naive,0.0044895187
11299,Gefitinib,UBE2T,-0.32818398,-0.074510224,0.7427725578102684,0.8463321932742001,CD8 Naive,0.074510224
11300,Gefitinib,MBOAT7,-0.3315179,-0.05710945,0.7402533151105142,0.8461653852289504,CD8 Naive,0.05710945
11301,Gefitinib,SPTLC2,-0.34358114,0.020852821,0.7311613200403175,0.8395602366742019,CD8 Naive,0.020852821
11302,Gefitinib,CLIC4,-0.34801787,-0.27550945,0.7278267556332964,0.8380321702666085,CD8 Naive,0.27550945
11303,Gefitinib,LAMP2,-0.3609082,0.14173536,0.718168061103833,0.8302723438127241,CD8 Naive,0.14173536
11304,Gefitinib,SKAP1,-0.36233765,0.01100395,0.7170997274862652,0.8302723438127241,CD8 Naive,0.01100395
11305,Gefitinib,ATF2,-0.38405058,0.24582633,0.7009409510096616,0.8159283172361974,CD8 Naive,0.24582633
11306,Gefitinib,LRPAP1,-0.3858533,0.24190441,0.6996053280226838,0.815675895758483,CD8 Naive,0.24190441
11307,Gefitinib,RBM34,-0.38639197,-0.0952199,0.6992063925041774,0.815675895758483,CD8 Naive,0.0952199
11308,Gefitinib,GRN,-0.39381483,-0.08571545,0.6937177466401132,0.8115059523874967,CD8 Naive,0.08571545
11309,Gefitinib,PLCB3,-0.4038845,-0.28503764,0.6862976633743179,0.8060086532195904,CD8 Naive,0.28503764
11310,Gefitinib,CENPF,-0.40659064,-0.20457381,0.6843086632389039,0.8052688837518382,CD8 Naive,0.20457381
11311,Gefitinib,SCAND1,-0.4139711,0.015392746,0.6788952701246074,0.8012857520893025,CD8 Naive,0.015392746
11312,Gefitinib,PPIE,-0.44492233,0.10854638,0.6563758833561149,0.7809291383303173,CD8 Naive,0.10854638
11313,Gefitinib,BPHL,-0.44854894,-0.12907967,0.6537570800714143,0.7793784103467062,CD8 Naive,0.12907967
11314,Gefitinib,GNAI1,-0.45040253,-0.39807865,0.6524202226536836,0.7785679394205589,CD8 Naive,0.39807865
11315,Gefitinib,ICAM3,-0.45252335,0.14278963,0.6508920061960821,0.7775272453047958,CD8 Naive,0.14278963
11316,Gefitinib,TIGIT,-0.45711705,-0.30461854,0.6475869230535864,0.7760154765551834,CD8 Naive,0.30461854
11317,Gefitinib,SLC35B1,-0.46136293,-0.019673653,0.6445382504279502,0.77383771707915,CD8 Naive,0.019673653
11318,Gefitinib,PPARD,-0.47980133,-0.07554551,0.631368675739433,0.7611107637347183,CD8 Naive,0.07554551
11319,Gefitinib,CCR4,-0.4838139,-0.4745049,0.6285179444609972,0.7584457883770689,CD8 Naive,0.4745049
11320,Gefitinib,MFGE8,-0.48485312,-0.124750726,0.6277805472040744,0.7583281839315272,CD8 Naive,0.124750726
11321,Gefitinib,ADH5,-0.493014,-0.041370463,0.6220026819059733,0.753653556297115,CD8 Naive,0.041370463
11322,Gefitinib,MINDY1,-0.49901593,-0.36797532,0.6177681574468123,0.750056625588599,CD8 Naive,0.36797532
11323,Gefitinib,MICALL1,-0.50181115,-0.3254903,0.6158003514573138,0.7484342733096583,CD8 Naive,0.3254903
11324,Gefitinib,TPM1,-0.5201817,-0.22582631,0.6029369336494154,0.7373377361966534,CD8 Naive,0.22582631
11325,Gefitinib,AARS1,-0.52299815,-0.059013233,0.6009755372568577,0.7356983591419178,CD8 Naive,0.059013233
11326,Gefitinib,COL1A1,-0.5237956,-0.35383618,0.6004207260625248,0.7356983591419178,CD8 Naive,0.35383618
11327,Gefitinib,PPP2R3C,-0.528928,0.051819872,0.5968554222509466,0.7321673658047326,CD8 Naive,0.051819872
11328,Gefitinib,STX4,-0.5371907,0.1982989,0.591135912390494,0.729014410521233,CD8 Naive,0.1982989
11329,Gefitinib,TATDN2,-0.54106754,0.19563092,0.588461036945497,0.7271390289681063,CD8 Naive,0.19563092
11330,Gefitinib,ADGRE5,-0.5432011,0.046773724,0.5869913667496088,0.7260801352800484,CD8 Naive,0.046773724
11331,Gefitinib,BORA,-0.556032,-0.116767146,0.5781889598964675,0.7174386570443078,CD8 Naive,0.116767146
11332,Gefitinib,CHI3L2,-0.56251746,-0.38580856,0.5737634891469714,0.7134414844062551,CD8 Naive,0.38580856
11333,Gefitinib,UBE2A,-0.57126373,0.20339224,0.5678208710238468,0.7082818233297458,CD8 Naive,0.20339224
11334,Gefitinib,CDC7,-0.5891592,-0.12723346,0.5557544718511311,0.6961617855640491,CD8 Naive,0.12723346
11335,Gefitinib,TRAM2,-0.5924423,-0.2922832,0.5535544844950895,0.6947131505781963,CD8 Naive,0.2922832
11336,Gefitinib,TIRAP,-0.5932524,-0.21376438,0.5530122505724453,0.6947131505781963,CD8 Naive,0.21376438
11337,Gefitinib,PSMB10,-0.59956396,0.16728742,0.5487968754961638,0.6911668032530349,CD8 Naive,0.16728742
11338,Gefitinib,EOMES,-0.608552,-0.3406352,0.5428214387600041,0.6867485268918562,CD8 Naive,0.3406352
11339,Gefitinib,ZNF274,-0.6100493,-0.035317566,0.5418291616331425,0.6867485268918562,CD8 Naive,0.035317566
11340,Gefitinib,CCL28,-0.6156016,-0.16164613,0.5381575039635969,0.6835119423331857,CD8 Naive,0.16164613
11341,Gefitinib,RRAGA,-0.6225494,0.014716366,0.5335806787256405,0.6798850583762194,CD8 Naive,0.014716366
11342,Gefitinib,TNFRSF9,-0.6359063,-0.29338196,0.5248374925618967,0.6709087688088972,CD8 Naive,0.29338196
11343,Gefitinib,CD4,-0.64083934,-0.43380594,0.5216270769317075,0.6682465796368361,CD8 Naive,0.43380594
11344,Gefitinib,ENOSF1,-0.65087926,-0.05996763,0.5151244136894483,0.6627822260825149,CD8 Naive,0.05996763
11345,Gefitinib,PLEKHM1,-0.6698309,-0.32821834,0.5029655786064209,0.6499609712634773,CD8 Naive,0.32821834
11346,Gefitinib,CAPN1,-0.6782803,0.0018154614,0.49759400916261465,0.6437215074865703,CD8 Naive,0.0018154614
11347,Gefitinib,LPGAT1,-0.685156,-0.10541629,0.4932455113319507,0.6401926954308451,CD8 Naive,0.10541629
11348,Gefitinib,FDFT1,-0.69309205,-0.072760314,0.48825177805983766,0.635102477498252,CD8 Naive,0.072760314
11349,Gefitinib,COG4,-0.69964963,-0.05604128,0.484146136941741,0.6311476042639859,CD8 Naive,0.05604128
11350,Gefitinib,CALU,-0.71961504,0.05758919,0.47176205963744855,0.6163594715219145,CD8 Naive,0.05758919
11351,Gefitinib,CHAF1B,-0.72413236,-0.3360762,0.46898447520960806,0.6147639415081698,CD8 Naive,0.3360762
11352,Gefitinib,TNFRSF1B,-0.7315043,-0.20700906,0.46447115870781464,0.610874942362664,CD8 Naive,0.20700906
11353,Gefitinib,TMED10,-0.7351309,0.1504662,0.4622597568836919,0.6106776052476867,CD8 Naive,0.1504662
11354,Gefitinib,SIRT3,-0.73678094,-0.17979456,0.4612555816829029,0.6106776052476867,CD8 Naive,0.17979456
11355,Gefitinib,TANK,-0.74044573,0.09624283,0.45902959452902137,0.6091266176001012,CD8 Naive,0.09624283
11356,Gefitinib,EAPP,-0.74864906,0.18575528,0.45406877071596874,0.6032633274345973,CD8 Naive,0.18575528
11357,Gefitinib,NISCH,-0.7497434,0.065585636,0.4534092785124234,0.6032633274345973,CD8 Naive,0.065585636
11358,Gefitinib,ACBD3,-0.775558,0.12386165,0.43801001830757735,0.5858260402872225,CD8 Naive,0.12386165
11359,Gefitinib,ATAD2,-0.7761815,-0.35555154,0.4376418266116171,0.5858260402872225,CD8 Naive,0.35555154
11360,Gefitinib,NOD1,-0.79582876,-0.21642049,0.4261315688125882,0.5725237063978651,CD8 Naive,0.21642049
11361,Gefitinib,ELP1,-0.7967916,0.016148709,0.42557206345428455,0.572420993408998,CD8 Naive,0.016148709
11362,Gefitinib,AKR7A2,-0.8058093,-0.2795414,0.42035279159858474,0.5660432477776397,CD8 Naive,0.2795414
11363,Gefitinib,HSD17B10,-0.8068231,0.021775639,0.419768413220989,0.5658993966631081,CD8 Naive,0.021775639
11364,Gefitinib,ABCF1,-0.8176011,0.22004212,0.41358500334746007,0.5594728641172833,CD8 Naive,0.22004212
11365,Gefitinib,BCL2L1,-0.8232637,-0.053504013,0.41035806351375304,0.5562843679788333,CD8 Naive,0.053504013
11366,Gefitinib,RIPK2,-0.8291426,-0.2381545,0.4070237270519832,0.5537578835322619,CD8 Naive,0.2381545
11367,Gefitinib,RFNG,-0.8332824,-0.37155262,0.40468546478346734,0.5518438156138191,CD8 Naive,0.37155262
11368,Gefitinib,TM9SF2,-0.84168935,0.24000905,0.39996185962985,0.5469301238873671,CD8 Naive,0.24000905
11369,Gefitinib,SLC35A1,-0.85080886,0.020287454,0.3948755317050431,0.5422103187375157,CD8 Naive,0.020287454
11370,Gefitinib,RAB21,-0.85400283,0.20054436,0.39310342329616954,0.542091287579353,CD8 Naive,0.20054436
11371,Gefitinib,TYK2,-0.8545627,0.15700898,0.3927932719311311,0.542091287579353,CD8 Naive,0.15700898
11372,Gefitinib,SDHB,-0.8639537,0.18984902,0.3876133209384366,0.5359647436546644,CD8 Naive,0.18984902
11373,Gefitinib,PLAUR,-0.87100756,-0.8138002,0.383750029870221,0.5312427399488456,CD8 Naive,0.8138002
11374,Gefitinib,CETN3,-0.8860272,-0.10216143,0.37560287552952654,0.5211819759982306,CD8 Naive,0.10216143
11375,Gefitinib,TRAPPC3,-0.897399,0.12595095,0.3695060350223016,0.5145295552308196,CD8 Naive,0.12595095
11376,Gefitinib,GTF2A2,-0.9149,0.15287232,0.36024412105396253,0.5028142325664847,CD8 Naive,0.15287232
11377,Gefitinib,PLA2G6,-0.91673666,-0.089494325,0.35928065798212705,0.5026535769879817,CD8 Naive,0.089494325
11378,Gefitinib,INTS3,-0.9366893,-0.03171649,0.34891839694741855,0.48931159808602487,CD8 Naive,0.03171649
11379,Gefitinib,SEMA7A,-0.9370244,-0.32586625,0.34874600760586283,0.48931159808602487,CD8 Naive,0.32586625
11380,Gefitinib,TCTA,-0.93778366,-0.27495036,0.3483556041476622,0.48931159808602487,CD8 Naive,0.27495036
11381,Gefitinib,DNAJB1,-0.94098186,0.031282917,0.34671416214217743,0.48795282914308813,CD8 Naive,0.031282917
11382,Gefitinib,FBXO22,-0.9602219,-0.025211608,0.3369435396823518,0.4770347604821827,CD8 Naive,0.025211608
11383,Gefitinib,KLHL21,-0.9610109,0.13753667,0.3365467077633244,0.4770347604821827,CD8 Naive,0.13753667
11384,Gefitinib,RFX5,-0.97541124,0.15554167,0.32935632090518796,0.4674098685899972,CD8 Naive,0.15554167
11385,Gefitinib,VNN2,-0.977409,-0.2620139,0.3283666942226363,0.4665641878343214,CD8 Naive,0.2620139
11386,Gefitinib,NFATC1,-0.977829,0.08691041,0.32815892904945154,0.4665641878343214,CD8 Naive,0.08691041
11387,Gefitinib,ANO10,-0.98051816,-0.3435999,0.32683041467767926,0.46549764590510806,CD8 Naive,0.3435999
11388,Gefitinib,TMEM109,-0.98498034,0.09281685,0.324633721556157,0.46292534301329247,CD8 Naive,0.09281685
11389,Gefitinib,ALDOC,-0.9883525,-0.06836003,0.3229800639102963,0.46112213943819413,CD8 Naive,0.06836003
11390,Gefitinib,RAD9A,-0.99452406,-0.16511674,0.31996780869751473,0.45792494360695046,CD8 Naive,0.16511674
11391,Gefitinib,KIFBP,-0.99524933,-0.2696316,0.31961500145640975,0.45792494360695046,CD8 Naive,0.2696316
11392,Gefitinib,IER3,-0.99528754,-0.5472428,0.31959643970660134,0.45792494360695046,CD8 Naive,0.5472428
11393,Gefitinib,MTF2,-1.0030285,-0.08422244,0.3158471003061868,0.45422186148401866,CD8 Naive,0.08422244
11394,Gefitinib,VAV3,-1.0036054,-0.13791445,0.3155688585130083,0.45422186148401866,CD8 Naive,0.13791445
11395,Gefitinib,HS2ST1,-1.0099975,-0.0972312,0.312496472636441,0.4504967397496138,CD8 Naive,0.0972312
11396,Gefitinib,GADD45A,-1.012428,-0.22980353,0.31133346099596626,0.4499148186344147,CD8 Naive,0.22980353
11397,Gefitinib,SQOR,-1.0252632,-0.15453152,0.3052390216439367,0.44272734473447367,CD8 Naive,0.15453152
11398,Gefitinib,NUP133,-1.0377294,0.102073334,0.2993960729341262,0.43634779255183176,CD8 Naive,0.102073334
11399,Gefitinib,UFM1,-1.0396763,0.17382254,0.2984903291041475,0.4357140581223575,CD8 Naive,0.17382254
11400,Gefitinib,SPN,-1.0444269,-0.091573924,0.2962879216172044,0.4339940508237172,CD8 Naive,0.091573924
11401,Gefitinib,PRAF2,-1.066458,-0.0007533145,0.2862166687773222,0.42184919465314286,CD8 Naive,0.0007533145
11402,Gefitinib,ETS1,-1.0668312,0.11185383,0.2860480518355779,0.42184919465314286,CD8 Naive,0.11185383
11403,Gefitinib,SGCB,-1.0782878,-0.21979749,0.28090529672329945,0.41672681326135125,CD8 Naive,0.21979749
11404,Gefitinib,ERAP1,-1.0872971,0.08235268,0.2769055144278567,0.4120864663547293,CD8 Naive,0.08235268
11405,Gefitinib,VAT1,-1.0879291,-0.18043286,0.2766263912438016,0.4120864663547293,CD8 Naive,0.18043286
11406,Gefitinib,RALA,-1.1120768,0.1439237,0.26610513874960007,0.3991577081244001,CD8 Naive,0.1439237
11407,Gefitinib,ANXA1,-1.1122464,0.046883807,0.2660322024983389,0.3991577081244001,CD8 Naive,0.046883807
11408,Gefitinib,PLP2,-1.1205473,-0.12240921,0.26248059452453887,0.3947201833903281,CD8 Naive,0.12240921
11409,Gefitinib,WDR76,-1.1247466,-0.10857193,0.2606964485773253,0.3925353132962269,CD8 Naive,0.10857193
11410,Gefitinib,ABHD4,-1.1338745,-0.5446279,0.25684717096958587,0.38772471031714556,CD8 Naive,0.5446279
11411,Gefitinib,HTATSF1,-1.1362329,-0.005420276,0.2558591015713013,0.38721971310599246,CD8 Naive,0.005420276
11412,Gefitinib,TRAF6,-1.1398977,-0.019703144,0.2543289306993447,0.38539614178864895,CD8 Naive,0.019703144
11413,Gefitinib,NVL,-1.1405212,-0.11605908,0.25406922427188083,0.38539614178864895,CD8 Naive,0.11605908
11414,Gefitinib,UBE3C,-1.1490638,0.22526653,0.2505296486798345,0.38160410798842437,CD8 Naive,0.22526653
11415,Gefitinib,PRCP,-1.1622384,-0.08213899,0.2451386456764435,0.37482489693752974,CD8 Naive,0.08213899
11416,Gefitinib,PSMD10,-1.1700557,0.043029994,0.24197854407538555,0.3704710267820825,CD8 Naive,0.043029994
11417,Gefitinib,ATG16L1,-1.1712307,-0.07822556,0.24150607473888253,0.3702260007316634,CD8 Naive,0.07822556
11418,Gefitinib,RBX1,-1.1769823,0.2503315,0.23920256311870258,0.36716973742961473,CD8 Naive,0.2503315
11419,Gefitinib,UBR7,-1.1850371,-0.09068044,0.23600274317126646,0.3631990268285075,CD8 Naive,0.09068044
11420,Gefitinib,STUB1,-1.1902714,0.1208991,0.23393974961043373,0.3604923319744655,CD8 Naive,0.1208991
11421,Gefitinib,VGLL4,-1.1904198,-0.47808865,0.23388142379478216,0.3604923319744655,CD8 Naive,0.47808865
11422,Gefitinib,PRKCE,-1.1982372,-0.051227644,0.2308247004235584,0.3566196479816384,CD8 Naive,0.051227644
11423,Gefitinib,IFIH1,-1.2249255,0.03896383,0.2206032730330708,0.34396694545288015,CD8 Naive,0.03896383
11424,Gefitinib,RELA,-1.2491283,0.20453866,0.21161813906889104,0.33082782954701306,CD8 Naive,0.20453866
11425,Gefitinib,BLCAP,-1.2519914,-0.02169946,0.21057298359491716,0.32962877881106584,CD8 Naive,0.02169946
11426,Gefitinib,ZW10,-1.2583836,-0.012631336,0.20825306495389928,0.32686077082168297,CD8 Naive,0.012631336
11427,Gefitinib,H2BC21,-1.2630452,-0.3588829,0.20657295554553823,0.3246537829197119,CD8 Naive,0.3588829
11428,Gefitinib,EPRS1,-1.2727034,0.048821636,0.20312332666769917,0.3200813059856696,CD8 Naive,0.048821636
11429,Gefitinib,ATG12,-1.2740012,0.19372629,0.20266295684165525,0.3197810970137969,CD8 Naive,0.19372629
11430,Gefitinib,PSME1,-1.2830063,0.17517684,0.19948987148336794,0.31519399694372136,CD8 Naive,0.17517684
11431,Gefitinib,IFNAR1,-1.2866117,0.2169743,0.19822966898964822,0.31362103838816174,CD8 Naive,0.2169743
11432,Gefitinib,IFIT2,-1.3067935,-0.6540637,0.1912828885930934,0.30344072688462603,CD8 Naive,0.6540637
11433,Gefitinib,PHKB,-1.3069588,-0.04350108,0.19122669756346689,0.30344072688462603,CD8 Naive,0.04350108
11434,Gefitinib,GNB5,-1.3260547,-0.063554764,0.1848215886563741,0.29437309483575713,CD8 Naive,0.063554764
11435,Gefitinib,GMNN,-1.3275563,-0.43190995,0.18432475826313288,0.2939769024788862,CD8 Naive,0.43190995
11436,Gefitinib,SHC1,-1.3425673,-0.002808426,0.17941210282155418,0.2876905843620321,CD8 Naive,0.002808426
11437,Gefitinib,ST7,-1.3445313,-0.26121372,0.17877665951438182,0.2870600833665887,CD8 Naive,0.26121372
11438,Gefitinib,ANP32B,-1.3652304,0.051439602,0.17218063478133527,0.2779412997078215,CD8 Naive,0.051439602
11439,Gefitinib,TPD52L2,-1.3973354,0.05448654,0.16231273772635246,0.26311982791481214,CD8 Naive,0.05448654
11440,Gefitinib,SMC1A,-1.4051613,0.17998962,0.1599733449546049,0.26075435181734086,CD8 Naive,0.17998962
11441,Gefitinib,TP53BP1,-1.4315994,0.031500958,0.15225851856888012,0.2502445832234715,CD8 Naive,0.031500958
11442,Gefitinib,ZNF318,-1.4473231,-0.5982239,0.14780645489674937,0.24405609361224867,CD8 Naive,0.5982239
11443,Gefitinib,RXRA,-1.4519337,-0.43651232,0.14652002691961521,0.2428338907688728,CD8 Naive,0.43651232
11444,Gefitinib,TOMM34,-1.4632081,-0.0631851,0.14341046599817658,0.23868174467393155,CD8 Naive,0.0631851
11445,Gefitinib,CBLB,-1.4691039,0.17423391,0.14180461019786084,0.23634101699643473,CD8 Naive,0.17423391
11446,Gefitinib,POLD3,-1.4807091,-0.0905694,0.13868412929468682,0.231465765090428,CD8 Naive,0.0905694
11447,Gefitinib,CGRRF1,-1.4816633,-0.13339537,0.13842988331443928,0.231367294397194,CD8 Naive,0.13339537
11448,Gefitinib,MLLT11,-1.4926026,-0.6607376,0.1355412497351727,0.22750195600025447,CD8 Naive,0.6607376
11449,Gefitinib,VPS72,-1.4934255,-0.00023396888,0.1353258553195765,0.22746260787758604,CD8 Naive,0.00023396888
11450,Gefitinib,NNT,-1.519957,-0.13729034,0.12852181013942793,0.21756906430746015,CD8 Naive,0.13729034
11451,Gefitinib,RAB4A,-1.5409318,0.016436314,0.12333338769129215,0.2108947538444173,CD8 Naive,0.016436314
