,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type,drug,comparison,gene_set
88,prerank,Regulation of actin cytoskeleton,0.3469991941839393,0.9302643187717804,0.5826972010178118,1.0,1.0,7/39,15.48%,VAV1;ITGA2;RAC2;TIAM1;ITGA1;ITGA6;ITGA3,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
89,prerank,TNF signaling pathway,0.3221865669544108,0.9286989767460863,0.5920745920745921,1.0,1.0,11/57,13.73%,TNFRSF1A;MAP3K5;IL18R1;FAS;CASP10;CASP8;ICAM1;MAPK11;JUNB;CCL20;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
90,prerank,Thyroid cancer,0.39347560336294446,0.9247809875100658,0.5738636363636364,1.0,1.0,3/18,10.87%,MYC;LEF1;DDB2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
91,prerank,Huntington disease,0.38059811484091766,0.9205432644801604,0.5755208333333334,1.0,1.0,11/20,39.21%,CASP8;VDAC1;HDAC2;BAX;POLR2I;SDHB;CYCS;CLTB;TFAM;TP53;SLC25A4,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
92,prerank,Natural killer cell mediated cytotoxicity,0.3249848312721495,0.9099277469117103,0.6059171597633136,1.0,1.0,7/49,9.13%,VAV1;IFNGR1;FAS;ICAM1;FCER1G;TNFSF10;RAC2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
93,prerank,Protein processing in endoplasmic reticulum,0.3479785965345001,0.9051801757032856,0.6046814044213265,1.0,1.0,7/28,20.79%,MAP3K5;ERO1A;UBQLN2;EDEM1;BAX;PDIA6;ATF6,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
94,prerank,Amyotrophic lateral sclerosis (ALS),0.3821900438402668,0.9010328848168542,0.5989010989010989,1.0,1.0,3/17,10.24%,TNFRSF1A;MAP3K5;MAPK11,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
95,prerank,TGF-beta signaling pathway,0.36695479852134144,0.8951200464165142,0.6295264623955432,1.0,1.0,2/20,5.16%,MYC;ACVR2A,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
96,prerank,Melanogenesis,-0.31671826560716854,-0.8897859928800993,0.607773851590106,0.7721837791405187,0.999,7/17,24.52%,MAP2K1;PLCB3;CREB1;PRKACA;MAPK1;TCF7;MAPK3,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
97,prerank,Leishmaniasis,0.3315057032185394,0.8846940944887784,0.6441102756892231,1.0,1.0,6/33,11.75%,STAT1;IFNGR1;MYD88;TLR2;MAPK11;JAK2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
98,prerank,AGE-RAGE signaling pathway in diabetic complications,0.3175010239469846,0.8836235464830938,0.656934306569343,1.0,1.0,10/44,15.56%,STAT3;STAT1;FOXO1;ICAM1;STAT5A;MAPK11;JAK2;PIM1;AKT2;CDK4,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
99,prerank,Toll-like receptor signaling pathway,0.3048194091447847,0.8795881303176095,0.6670673076923077,1.0,1.0,7/52,10.24%,STAT1;LY96;IRF7;CASP8;MYD88;TLR2;MAPK11,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
100,prerank,Adherens junction,0.36089722747962766,0.8772954748210557,0.644,1.0,1.0,3/22,9.92%,PTPN1;RAC2;LEF1,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
101,prerank,Herpes simplex virus 1 infection,0.2891462050920951,0.8757742646827078,0.6861642294713161,0.9963135054574146,1.0,12/74,13.73%,STAT1;TNFRSF1A;IFNGR1;FAS;STAT2;IRF7;CASP8;MYD88;TLR2;JAK2;TAP2;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
102,prerank,Hepatocellular carcinoma,0.30813303940453207,0.8728256296497533,0.6666666666666666,0.9888681015210625,1.0,10/47,21.19%,MYC;LEF1;DDB2;TXNRD1;AKT2;CDK4;PHF10;SMARCC1;BAX;HRAS,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
103,prerank,Focal adhesion,0.3111284654419729,0.8718668263906145,0.6938775510204082,0.9777773291775004,1.0,9/48,15.48%,VAV1;ITGA2;RAC2;ITGA1;ITGA6;AKT2;CCND2;FLT1;ITGA3,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
104,prerank,Fc epsilon RI signaling pathway,0.3379284024676929,0.8676558415044203,0.6653944020356234,0.9732178223740052,1.0,5/28,13.73%,VAV1;FCER1G;RAC2;MAPK11;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
105,prerank,ErbB signaling pathway,0.3162643826059166,0.8656732341815545,0.6707616707616708,0.9647329963684673,1.0,7/39,21.67%,MYC;NCK2;STAT5A;AKT2;EIF4EBP1;HRAS;CBLB,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
106,prerank,cAMP signaling pathway,0.3226827016330964,0.8648429668950134,0.6921151439299124,0.954208765044581,1.0,4/36,13.73%,VAV1;RAC2;TIAM1;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
107,prerank,mTOR signaling pathway,0.33027303224710763,0.8592475489184366,0.6873385012919897,0.953228860737299,1.0,6/30,21.19%,DDIT4;TNFRSF1A;AKT2;EIF4EBP1;RHEB;HRAS,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
108,prerank,Salmonella infection,0.3685200551077771,0.8587115843540106,0.6533700137551581,0.9424217186107336,1.0,3/16,10.24%,IFNGR1;MYD88;MAPK11,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
109,prerank,Choline metabolism in cancer,0.34365838284465405,0.8501499307915296,0.6991978609625669,0.9468429960238759,1.0,6/23,21.19%,HIF1A;RAC2;AKT2;EIF4EBP1;RHEB;HRAS,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
110,prerank,Cytosolic DNA-sensing pathway,0.35793870400425815,0.8452148395915903,0.6900420757363254,0.9450610225938603,1.0,3/18,12.46%,AIM2;IRF7;POLR1C,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
111,prerank,Platelet activation,0.33396640903324676,0.838304836766668,0.6766712141882674,0.9465420718763111,1.0,4/23,13.73%,ITGA2;FCER1G;MAPK11;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
112,prerank,Human immunodeficiency virus 1 infection,0.273788535415149,0.8275219362643019,0.7817371937639198,0.9543651323677677,1.0,11/85,13.73%,CDK1;TNFRSF1A;FAS;CASP8;CCR5;MYD88;TLR2;RAC2;MAPK11;TAP2;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
113,prerank,AMPK signaling pathway,0.32865654493709295,0.8190246008455444,0.7148760330578512,0.9580797974227262,1.0,8/22,32.94%,FOXO1;AKT2;EIF4EBP1;RHEB;CAB39;PCK2;AKT1;PPP2R5E,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
114,prerank,NOD-like receptor signaling pathway,0.2746083222734907,0.81488165370606,0.7664804469273743,0.9547293814627776,1.0,9/64,10.24%,AIM2;STAT1;IFI16;STAT2;IRF7;NAMPT;CASP8;MYD88;MAPK11,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
115,prerank,Dopaminergic synapse,0.3253958287530668,0.8097278301855141,0.7269076305220884,0.952461415540581,1.0,3/22,13.73%,KIF5C;MAPK11;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
116,prerank,Pancreatic cancer,0.29251095714744013,0.8057281179004147,0.7795765877957659,0.9485605733375952,1.0,7/42,15.56%,STAT3;STAT1;RAC2;DDB2;AKT2;RALB;CDK4,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
117,prerank,Renal cell carcinoma,-0.24777189331346847,-0.8035513378867417,0.7876106194690266,0.9135379529209839,1.0,12/29,24.52%,MAP2K1;JUN;TGFB3;TGFB1;PAK4;CDKN1A;PAK1;MAPK1;BAD;PIK3CA;BRAF;MAPK3,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
118,prerank,Wnt signaling pathway,0.30773144249918405,0.7939375041177521,0.7951030927835051,0.9569537836613626,1.0,3/30,9.92%,MYC;RAC2;LEF1,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
119,prerank,Tight junction,0.32951367520948627,0.7850945792220948,0.7659279778393352,0.9605642242735128,1.0,7/19,25.95%,RUNX1;MAP3K5;TIAM1;CDK4;HSPA4;PRKCE;YBX3,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
120,prerank,Fc gamma R-mediated phagocytosis,0.3163596830135405,0.7838402148544974,0.7768817204301075,0.9522070749134266,1.0,3/23,13.73%,VAV1;RAC2;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
121,prerank,Hippo signaling pathway,0.3152442824835542,0.7733890828224692,0.7946666666666666,0.9581452567367502,1.0,1/20,0.40%,MYC,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
122,prerank,Phospholipase D signaling pathway,-0.240512109544051,-0.7718799299820067,0.8623481781376519,0.928394855520294,1.0,7/28,15.32%,MAP2K1;LPAR2;GAB2;FYN;RALGDS;PIK3CG;PLCB3,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
123,prerank,MAPK signaling pathway,0.2544233219132662,0.7717804530066404,0.8719376391982183,0.9503539881609123,1.0,13/86,16.67%,MYC;TNFRSF1A;MAP3K5;FAS;IL1R1;MYD88;RAC2;MAPK11;DUSP3;RASA1;AKT2;FLT1;MAPKAPK3,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
124,prerank,T cell receptor signaling pathway,0.2567704676462636,0.7621585440930067,0.8346727898966705,0.9542506465611712,1.0,8/65,10.48%,VAV1;PRKCQ;NCK2;ICOS;PDCD1;ITK;MAPK11;CTLA4,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
125,prerank,Colorectal cancer,0.25941927494380285,0.743465732363337,0.8513674197384067,0.9706255753298557,1.0,7/48,15.00%,MYC;RAC2;MSH6;LEF1;DDB2;AKT2;RALB,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
126,prerank,Chronic myeloid leukemia,0.26286049741079087,0.7421321434359671,0.8543689320388349,0.9623246105381225,1.0,9/46,21.19%,MYC;RUNX1;STAT5A;DDB2;AKT2;CDK4;HDAC2;BAX;HRAS,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
127,prerank,B cell receptor signaling pathway,-0.2117241571920654,-0.7361533850634786,0.9025641025641026,0.9421510045959793,1.0,6/37,8.17%,NFKBIE;MAP2K1;NFKB1;CD79B;JUN;PTPN6,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
128,prerank,Gastric cancer,0.2622454874539325,0.7264228554994117,0.8821339950372209,0.9724441935631044,1.0,6/41,13.73%,MYC;LEF1;DDB2;CCNE2;CDK2;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
129,prerank,Longevity regulating pathway,0.282168060335718,0.7229138292241013,0.8518518518518519,0.9669858626593821,1.0,9/29,22.46%,FOXO1;AKT2;HDAC2;EIF4EBP1;RHEB;BAX;HRAS;ATG5;ATF2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
130,prerank,Antigen processing and presentation,-0.23142748090159693,-0.7105326478525049,0.8631578947368421,0.9367546350425923,1.0,5/20,19.84%,TNF;HSPA1A;KLRC4;CREB1;CD74,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
131,prerank,Sphingolipid signaling pathway,0.25460388443361837,0.7066073206626303,0.9077490774907749,0.976759128567045,1.0,6/43,13.73%,TNFRSF1A;MAP3K5;FCER1G;RAC2;MAPK11;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
132,prerank,Legionellosis,0.3002311888571335,0.6981291582883788,0.847672778561354,0.976617205840165,1.0,3/17,9.05%,CASP8;MYD88;TLR2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
133,prerank,Mitophagy,0.2834029285219554,0.6806905590971183,0.8549723756906077,0.9851217443098749,1.0,13/20,44.05%,HIF1A;BECN1;HRAS;ATG5;TFEB;CSNK2A2;TBK1;BCL2L1;TP53;NRAS;RELA;SRC;FIS1,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
134,prerank,Apoptosis,0.23112657047757526,0.6774080118232478,0.9288990825688074,0.9789114450583661,1.0,15/65,24.68%,TNFRSF1A;MAP3K5;FAS;CASP10;CASP8;TNFSF10;AKT2;CASP2;BECN1;BAX;PARP1;HRAS;BIRC2;GZMB;CFLAR,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
135,prerank,VEGF signaling pathway,0.2651541963851658,0.674374081857606,0.890625,0.9721187986606827,1.0,7/25,25.87%,RAC2;MAPK11;AKT2;MAPKAPK3;HRAS;NFATC2;MAPKAPK2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
136,prerank,Alcoholism,-0.22484703674225914,-0.673472736991718,0.9137254901960784,0.9367629864706865,1.0,7/20,24.52%,MAP2K1;FOSB;CREB1;PRKACA;MAPK1;BRAF;MAPK3,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
137,prerank,RIG-I-like receptor signaling pathway,0.2530248886130547,0.6718073735026944,0.9008782936010038,0.965270178031323,1.0,4/33,10.24%,CASP10;IRF7;CASP8;MAPK11,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
138,prerank,Glucagon signaling pathway,0.2877210878659988,0.6657568995806107,0.8753541076487252,0.9614609842617045,1.0,5/16,32.06%,FOXO1;AKT2;ATF2;PCK2;AKT1,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
139,prerank,Vascular smooth muscle contraction,0.27673546589872505,0.6483742920555395,0.9181446111869032,0.9661992199069968,1.0,1/18,2.62%,PRKCQ,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
140,prerank,Axon guidance,0.23240162742846493,0.5896423957287567,0.9652061855670103,0.992844235986304,1.0,3/28,12.30%,NCK2;RAC2;RASA1,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
141,prerank,Glioma,0.20866361740453598,0.5381298775058572,0.9805699481865285,1.0,1.0,5/27,21.19%,DDB2;AKT2;CDK4;BAX;HRAS,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
142,prerank,Prostate cancer,0.19510169982340506,0.5326186738438569,0.9887920298879203,0.994821294078735,1.0,5/38,13.73%,FOXO1;LEF1;CCNE2;CDK2;AKT2,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
143,prerank,Melanoma,0.18762049502323908,0.4868319397658262,0.990909090909091,0.9936089072020339,1.0,5/27,21.19%,DDB2;AKT2;CDK4;BAX;HRAS,CD4 Central Memory,IL-6 control,IL-6 control vs. DMSO control,KEGG
0,prerank,Bacterial invasion of epithelial cells,-0.6301778744676795,-1.7992428958443927,0.0030120481927710845,0.15186941656556743,0.079,8/16,14.92%,ITGA5;CDH1;PIK3CA;ITGB1;SRC;PIK3CB;PTK2;SHC1,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
1,prerank,Platelet activation,-0.5069411443518692,-1.5681177070303656,0.03832752613240418,0.5672769383478549,0.392,10/23,12.38%,ARHGEF12;ITGA2;PIK3CA;ITGB1;PIK3CG;MAPK3;SRC;PIK3CB;AKT3;MAPK13,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
2,prerank,JAK-STAT signaling pathway,0.5056325842062339,1.5666846378873776,0.007434944237918215,1.0,0.605,21/55,16.11%,IL2RB;STAT3;IL5RA;JAK3;MYC;SOCS1;CCND2;STAT1;OSM;IFNGR1;IL2RA;STAT5A;IL11RA;IL6R;STAT2;IL15RA;SOCS2;IL6ST;STAT4;BCL2L1;IL15,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
3,prerank,Measles,0.4653736198098884,1.5065800455716767,0.014336917562724014,1.0,0.768,15/77,5.95%,IL2RB;FOS;STAT3;MX1;JAK3;FAS;CCND2;STAT1;TLR2;IFIH1;IRF7;IL2RA;CASP8;OAS3;STAT5A,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
4,prerank,Th1 and Th2 cell differentiation,0.49329470859091995,1.4930241347844715,0.020833333333333332,0.9144915159841087,0.801,14/51,16.19%,IL2RB;FOS;NOTCH1;JAK3;STAT1;IFNGR1;IL2RA;STAT5A;MAPK11;CD4;NFKBIA;MAF;STAT4;ZAP70,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
5,prerank,Apelin signaling pathway,-0.4487176187252744,-1.473646617547095,0.03873239436619718,0.6908569537884637,0.574,7/27,10.95%,SMAD3;CDH1;PIK3CG;MAPK3;MAP2K1;SMAD2;AKT3,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
6,prerank,Cushing syndrome,-0.4514927644887746,-1.4532301819751245,0.02888086642599278,0.5948218815484726,0.61,9/24,19.37%,CDK6;GNA11;CDKN1B;MAPK3;MAP2K1;CCNE2;ATF6B;PRKACA;MAP2K2,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
7,prerank,Axon guidance,-0.4430087250050352,-1.4458399744109969,0.05747126436781609,0.4993823756479541,0.624,9/28,12.46%,SEMA7A;ARHGEF12;PIK3CA;ITGB1;ABL1;MAPK3;SRC;PIK3CB;PTK2,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
8,prerank,GnRH signaling pathway,-0.4475286916217752,-1.4351145550124786,0.06578947368421052,0.44493768611448115,0.645,13/25,24.44%,GNA11;PTK2B;MAPK3;SRC;MAP2K1;JUN;MAP3K4;MAPK13;MAP3K1;PRKACA;MAP2K2;MAP2K4;PLCB3,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
9,prerank,Legionellosis,0.5877423230767398,1.4290903659378467,0.07828655834564253,1.0,0.911,8/17,20.79%,TLR2;CASP8;HSPD1;NFKBIA;MYD88;NFKB2;CASP7;ITGB2,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
10,prerank,p53 signaling pathway,0.5241331782359284,1.4279468000483078,0.04596100278551532,0.9127650094679389,0.912,12/27,17.06%,CDK1;FAS;CCND2;CASP8;DDB2;GADD45A;TP53;CDK4;BCL2L1;CCNB1;CHEK1;GADD45B,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
11,prerank,Transcriptional misregulation in cancer,0.49685173539591193,1.4269052223936902,0.05672823218997362,0.7670422901273531,0.914,16/38,21.35%,IL2RB;BCL6;MYC;CCND2;DDB2;GADD45A;TP53;FOXO1;CEBPB;MAF;BCL2L1;FLT1;GADD45B;REL;KLF3;CDKN1A,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
12,prerank,Neurotrophin signaling pathway,-0.37083745566663356,-1.4122407206573346,0.02631578947368421,0.4360396413997385,0.69,14/52,14.92%,FASLG;IRAK2;PIK3CA;ABL1;MAPK3;MAP2K5;MAP2K1;PIK3CB;JUN;AKT3;BCL2;MAPK13;MAP3K1;SHC1,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
13,prerank,Vascular smooth muscle contraction,-0.4776833552000404,-1.4092892203793976,0.09287925696594428,0.38767646410058454,0.692,11/18,27.06%,ARHGEF12;GNA11;MAPK3;MAP2K1;PRKACA;PRKCH;MAP2K2;PLA2G6;RHOA;PLCB3;MAPK1,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
14,prerank,RIG-I-like receptor signaling pathway,0.49664442326086666,1.406769258617328,0.06164383561643835,0.7686932122568703,0.938,7/33,11.19%,IFIH1;IRF7;CASP10;CASP8;ISG15;MAPK11;NFKBIA,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
15,prerank,Human T-cell leukemia virus 1 infection,0.42130897675192824,1.397883650096367,0.03248259860788863,0.7217911112761297,0.945,30/89,21.35%,IL2RB;FOS;ICAM1;JAK3;MYC;TNFRSF13C;CCND2;IL2RA;POLB;STAT5A;ZFP36;SLC25A4;RELB;IL15RA;CD4;NFKBIA;TP53;LTA;CDK4;BCL2L1;FOSL1;ETS1;IL15;CHEK1;TNFRSF1A;NFKB2;HRAS;ITGB2;VDAC1;CDKN1A,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
16,prerank,Gastric cancer,-0.3816637534610068,-1.3968207655870335,0.05555555555555555,0.37520679386787253,0.715,13/41,12.14%,SMAD3;CDH1;ABCB1;PIK3CA;CDKN1B;RXRA;MAPK3;MAP2K1;CCNE2;PIK3CB;SMAD2;AKT3;BCL2,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
17,prerank,Ras signaling pathway,-0.36998914954673395,-1.3922532489984505,0.035,0.3476618506672549,0.723,11/52,10.95%,FASLG;LAT;GAB2;PIK3CA;FOXO4;ABL1;MAPK3;MAP2K1;FLT3LG;PIK3CB;AKT3,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
18,prerank,Phospholipase D signaling pathway,-0.4289498191609779,-1.380873189534464,0.07368421052631578,0.3421799332243802,0.741,16/28,27.06%,GAB2;PIK3CA;PTK2B;PIK3CG;MAPK3;MAP2K1;PIK3CB;AKT3;SHC1;LPAR2;MAP2K2;RHOA;MTOR;PLCB3;FYN;MAPK1,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
19,prerank,Prolactin signaling pathway,0.4736675069357285,1.3644272171884584,0.09746328437917223,0.8051461032933575,0.975,9/34,13.65%,FOS;STAT3;SOCS1;CCND2;STAT1;STAT5A;MAPK11;SOCS2;IRF1,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
20,prerank,Epstein-Barr virus infection,0.4090238671233947,1.355626156339837,0.03333333333333333,0.7717484127278804,0.979,20/90,12.38%,STAT3;ICAM1;JAK3;MYC;FAS;CCND2;STAT1;TLR2;IRF7;CASP8;OAS3;DDB2;ISG15;MAPK11;GADD45A;STAT2;RELB;NFKBIA;TP53;MYD88,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
21,prerank,Kaposi sarcoma-associated herpesvirus infection,0.41193550665457285,1.3452651749742488,0.05170387779083431,0.7548276362556243,0.983,19/81,15.24%,FOS;STAT3;ICAM1;MYC;FAS;STAT1;IRF7;IFNGR1;CASP8;ZFP36;GNB5;MAPK11;STAT2;NFKBIA;TP53;MICA;IL6ST;HIF1A;CDK4,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
22,prerank,Dopaminergic synapse,0.5123976684026466,1.3341850609039847,0.10407876230661041,0.7434420599264843,0.984,4/22,8.73%,FOS;KIF5C;GNB5;MAPK11,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
23,prerank,Adherens junction,-0.431042509309643,-1.329549131765072,0.08833922261484099,0.4260780853645087,0.821,13/22,27.06%,SMAD3;CDH1;MAPK3;SRC;SMAD2;MAP3K7;CSNK2A2;CREBBP;RHOA;TGFBR2;FYN;IQGAP1;MAPK1,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
24,prerank,Rap1 signaling pathway,-0.36045638361305504,-1.3129163347743777,0.08530805687203792,0.4299530843040273,0.849,14/44,15.56%,LAT;ITGAL;CDH1;PIK3CA;ITGB1;MAPK3;SRC;MAP2K1;PIK3CB;AKT3;MAPK13;TIAM1;FYB1;LPAR2,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
25,prerank,Proteoglycans in cancer,-0.35099742559189867,-1.3105073656544852,0.05641025641025641,0.40466605744536704,0.852,17/51,13.81%,FASLG;GPC1;ARHGEF12;ITGA5;ITGA2;PIK3CA;ITGB1;MAPK3;SRC;MAP2K1;PLAUR;PIK3CB;SMAD2;AKT3;MAPK13;PTK2;TIAM1,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
26,prerank,Pathways in cancer,0.3760248773860625,1.3031147325406534,0.05901639344262295,0.8385552182195706,0.997,38/145,16.11%,IL2RB;FOS;NOTCH1;STAT3;IL5RA;JAK3;TXNRD1;MYC;FAS;CCND2;STAT1;IFNGR1;IL2RA;CASP8;STAT5A;GNB5;DDB2;IL6R;CKS2;GADD45A;STAT2;NFE2L2;IL15RA;NFKBIA;RAC2;TP53;MSH6;ITGA6;RALGDS;IL6ST;FOXO1;STAT4;HIF1A;RALB;CDK4;BCL2L1;ETS1;IL15,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
27,prerank,Shigellosis,-0.4061606866185326,-1.3030530638820665,0.1,0.3925774787691629,0.857,6/25,7.22%,ITGA5;ITGB1;NOD2;ABL1;MAPK3;SRC,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
28,prerank,TNF signaling pathway,0.4198841634975037,1.2955684833438714,0.10512820512820513,0.8154759694692119,0.998,15/57,16.75%,FOS;ICAM1;FAS;CASP10;CASP8;MAP3K5;JUNB;MAPK11;NFKBIA;IL18R1;LTA;IRF1;CEBPB;IL15;TNFRSF1A,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
29,prerank,Primary immunodeficiency,0.501505997670849,1.279135872402192,0.15195369030390737,0.8375227416180894,0.998,8/19,18.17%,JAK3;TNFRSF13C;ICOS;CD4;CD8A;ZAP70;TAP2;TAP1,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
30,prerank,IL-17 signaling pathway,0.4427459893647917,1.2695508604158543,0.15027322404371585,0.8295063212415995,0.998,7/34,15.87%,FOS;CASP8;FOSB;MAPK11;NFKBIA;CEBPB;FOSL1,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
31,prerank,Salmonella infection,0.5020792523396478,1.247767331096301,0.2267884322678843,0.8808623141084303,0.998,4/16,12.38%,FOS;IFNGR1;MAPK11;MYD88,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
32,prerank,Amyotrophic lateral sclerosis (ALS),0.5004081173876224,1.2471463981521718,0.19699248120300752,0.8343853265510711,0.998,7/17,21.67%,MAP3K5;CAT;MAPK11;TP53;BCL2L1;TNFRSF1A;MAPK14,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
33,prerank,Regulation of actin cytoskeleton,-0.34884996069925406,-1.2439846397621406,0.15447154471544716,0.5015785265247601,0.91,14/39,15.56%,ARHGEF12;ITGA5;ITGAL;ITGA2;PIK3CA;ITGB1;MAPK3;SRC;MAP2K1;PIK3CB;ITGA1;PTK2;TIAM1;LPAR2,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
34,prerank,Lysosome,0.4630748701768806,1.2238186807166687,0.2153392330383481,0.8936649815233513,1.0,12/22,31.59%,GAA;CTSD;MCOLN1;LAMP3;SLC11A2;LAMP2;LGMN;CTSW;LIPA;ATP6V0B;IGF2R;NPC1,CD4 Central Memory,Afatinib,Afatinib vs. DMSO control,KEGG
