,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type,comparison,gene_set
33,prerank,Cholesterol Homeostasis,-0.1813807157142038,-0.4764127573321221,0.9911991199119912,1.0,1.0,5/22,30.14%,PLAUR;LGALS3;GNAI1;TRIB3;ANXA5,CD8 Naive,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
34,prerank,Adipogenesis,-0.17416723352577357,-0.475698847643943,0.9911797133406836,1.0,1.0,6/25,24.10%,CAT;BCL6;ETFB;TANK;ACLY;VEGFB,CD8 Naive,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
35,prerank,Fatty Acid Metabolism,-0.1545342314278796,-0.4131733989876835,0.9977678571428571,0.9988629222897154,1.0,11/23,53.14%,ACAA1;CRYZ;UBE2L6;CBR3;DLD;CBR1;BLVRA;HADH;UGDH;HSD17B11;PCBD1,CD8 Naive,Erlotinib_vs._Erlotinib hydrochloride,Hallmark
0,prerank,IL-2/STAT5 Signaling,0.39651508649230643,1.5285435910061187,0.017064846416382253,0.29482283988988545,0.274,12/62,7.69%,TNFRSF21;TNFRSF18;CSF1;ALCAM;IL3RA;CCR4;IL18R1;CTLA4;PLSCR1;PRKCH;ABCB1;IL2RA,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
1,prerank,Unfolded Protein Response,0.4787629969340801,1.5248484663454724,0.038461538461538464,0.1509635023532546,0.28,6/27,8.95%,SLC1A4;ATF3;DDIT4;CEBPB;FKBP14;ATF6,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
2,prerank,IL-6/JAK/STAT3 Signaling,0.42437653610787396,1.4426822585612158,0.054140127388535034,0.1767160998135157,0.447,7/35,7.69%,TNFRSF21;CSF1;CD38;IL3RA;IL18R1;IL12RB1;IL2RA,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
3,prerank,Complement,-0.437442586444335,-1.4376763497133707,0.027972027972027972,1.0,0.657,25/56,28.65%,PLAUR;FCER1G;GZMB;CDK5R1;TIMP2;GATA3;PRCP;JAK2;LIPA;CD40LG;PRKCD;LGMN;DOCK9;IRF7;CSRP1;LRP1;IRF1;GNAI2;PSEN1;CD46;F5;PSMB9;APOBEC3G;C1S;IRF2,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
4,prerank,mTORC1 Signaling,0.36767128259105186,1.322045942851927,0.06390977443609022,0.2624100879140396,0.661,10/55,8.24%,SLC1A4;PLK1;TBK1;DDIT4;TRIB3;NAMPT;INSIG1;EBP;YKT6;RPA1,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
5,prerank,Myc Targets V1,0.4252422522779256,1.3164727749062934,0.14414414414414414,0.2179202557499334,0.675,11/24,21.43%,RNPS1;MCM2;PCNA;TFDP1;HDAC2;VDAC1;NOLC1;PSMD7;CDK4;USP1;MYC,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
6,prerank,KRAS Signaling Up,-0.4265325894030568,-1.2782864097228064,0.14772727272727273,1.0,0.943,3/36,2.04%,PLAUR;PRDM1;FCER1G,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
7,prerank,Estrogen Response Late,0.38163095145557047,1.245263228964307,0.13253012048192772,0.26033803984252435,0.805,4/30,4.24%,SLC1A4;DUSP2;MEST;FKBP4,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
8,prerank,Pperoxisome,-0.45778752252378996,-1.198497690588375,0.2515151515151515,1.0,0.99,6/19,18.45%,PEX11A;MSH2;SLC25A4;HRAS;CAT;ACAA1,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
9,prerank,UV Response Dn,-0.4059622194190444,-1.147067055648025,0.27811550151975684,1.0,0.996,8/26,17.97%,RXRA;SMAD7;ZMIZ1;MTA1;MAPK14;PIK3CD;NR3C1;ATP2C1,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
10,prerank,Myogenesis,-0.4532912636105482,-1.1318087324197594,0.3087557603686636,1.0,0.996,3/15,6.91%,GAA;CDKN1A;ITGB1,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
11,prerank,Allograft Rejection,0.2753406045357909,1.1148913928995312,0.21304347826086956,0.3996092709350857,0.938,6/77,4.47%,NLRP3;CSF1;CD79A;BRCA1;HIF1A;IL12RB1,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
12,prerank,Mitotic Spindle,-0.3835312031756113,-1.113053610575774,0.31164901664145234,1.0,0.996,5/27,9.97%,NDC80;ECT2;CENPF;SMC4;EPB41L2,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
13,prerank,Fatty Acid Metabolism,-0.38445267305946335,-1.0372507172783922,0.41512345679012347,1.0,0.998,5/23,11.07%,ACAT2;UGDH;NSDHL;CBR3;CRYZ,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
14,prerank,PI3K/AKT/mTOR  Signaling,-0.33594147970196175,-1.030078569848845,0.4421965317919075,1.0,0.999,12/39,21.35%,GSK3B;RALB;CDKN1A;DUSP3;CDK2;ECSIT;MKNK1;HRAS;PAK4;MAPK1;PIN1;TNFRSF1A,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
15,prerank,p53 Pathway,-0.3120324309844855,-1.0118636592611119,0.44677871148459386,1.0,1.0,13/50,17.27%,IER3;RXRA;CDKN1A;CDK5R1;RAD9A;ADA;ABHD4;ACVR1B;RALGDS;DDB2;HRAS;SESN1;FOXO3,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
16,prerank,Estrogen Response Early,0.3051969934604812,0.9979600732554039,0.4594594594594595,0.5641150874700293,0.99,13/29,23.08%,SLC1A4;FKBP4;PMAIP1;TIAM1;CANT1;NRIP1;BCL2;FOS;IGF1R;BCL11B;MYC;DYNLT3;TIPARP,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
17,prerank,DNA Repair,-0.3375428115481517,-0.9750619596262832,0.5060422960725075,1.0,1.0,5/30,13.97%,RAD51;ADA;MPC2;POLD3;DDB2,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
18,prerank,Cholesterol Homeostasis,-0.3450207230603237,-0.9561570382185597,0.5331278890600925,1.0,1.0,8/22,17.82%,PLAUR;ACAT2;CD9;NSDHL;LGMN;FDFT1;HMGCR;ATF5,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
19,prerank,Inflammatory Response,-0.29296197809971813,-0.9502238222514983,0.5494350282485876,1.0,1.0,9/52,7.85%,PLAUR;CD40;ITGA5;IL15RA;TNFSF10;ADGRE1;CDKN1A;ACVR1B;RIPK2,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
20,prerank,TNF-alpha Signaling via NF-kB,-0.27407218195895483,-0.9340415072547454,0.5724137931034483,1.0,1.0,9/71,10.05%,PLAUR;NR4A1;IER3;IL15RA;CDKN1A;NFKBIE;EGR3;RIPK2;FOSB,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
21,prerank,UV Response Up,-0.29825845961792125,-0.906802660275382,0.595166163141994,1.0,1.0,7/35,12.87%,NR4A1;PARP2;STK25;FOSB;CDK2;PRKCD;SLC25A4,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
22,prerank,G2-M Checkpoint,-0.27604412699053504,-0.8823552224749158,0.6602475928473177,1.0,1.0,10/49,17.82%,NDC80;CCNF;MTF2;CENPF;SMC4;MAPK14;EZH2;SUV39H1;MCM3;ATF5,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
23,prerank,heme Metabolism,-0.32463784723624023,-0.870735430462514,0.6414523449319214,1.0,1.0,11/21,33.20%,PPOX;KLF3;CAT;NR3C1;FOXO3;SLC25A37;BNIP3L;LRP10;TFRC;FBXO7;CCND3,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
24,prerank,Interferon Alpha Response,-0.28602035538809345,-0.8650937220301238,0.6730769230769231,1.0,1.0,13/35,29.83%,OAS1;PSME2;RIPK2;IRF7;CD47;IRF1;LAMP3;IFI35;PSMB9;CASP8;C1S;IRF2;HERC6,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
25,prerank,Hypoxia,-0.2749022660016629,-0.8645406802591791,0.6939078751857355,0.984352192444678,1.0,11/44,23.63%,PLAUR;IER3;GAA;CDKN1A;TGFB3;NR3C1;EXT1;FOXO3;JMJD6;GLRX;BNIP3L,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
26,prerank,E2F Targets,0.21915761228915778,0.8506308766239382,0.8134328358208955,0.791522363318829,1.0,20/67,21.43%,PLK1;ATAD2;BRCA1;SMC3;RPA1;TIMELESS;STMN1;RPA2;MCM2;PCNA;LIG1;TP53;CENPE;CDK1;NOLC1;CDK4;USP1;CKS2;MTHFD2;MYC,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
27,prerank,Apoptosis,-0.25134542532808596,-0.8261190945337875,0.7676348547717843,1.0,1.0,16/59,24.49%,IER3;FEZ1;TNFSF10;CDKN1A;SMAD7;TIMP2;EGR3;CDK2;IGF2R;HMGB2;IRF1;PAK1;CYLD;BNIP3L;SQSTM1;PSEN1,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
28,prerank,Glycolysis,0.23944397029564501,0.8225023493632618,0.7492163009404389,0.7597016250777018,1.0,10/35,17.90%,GPC1;DDIT4;FKBP4;SPAG4;STMN1;COG2;CDK1;PMM2;ABCB6;SLC35A3,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
29,prerank,Epithelial Mesenchymal Transition,-0.2769084610569575,-0.7965771570362726,0.7692307692307693,1.0,1.0,7/25,22.21%,PLAUR;ITGA5;ITGB1;NT5E;LRP1;ITGA2;PLOD3,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
30,prerank,Interferon Gamma Response,-0.22230423622594425,-0.767861967347626,0.8791946308724832,1.0,1.0,22/76,31.87%,CD40;IL15RA;TNFSF10;PSME2;CDKN1A;RIPK2;JAK2;PTPN6;NLRC5;IRF7;IRF1;IFNAR2;IL10RA;IFI35;PSMB9;CASP8;C1S;IRF2;HERC6;IRF8;FAS;CASP7,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
31,prerank,Adipogenesis,-0.2595124585372969,-0.7362472275208507,0.8436619718309859,1.0,1.0,8/25,26.92%,CAT;TANK;SQOR;SLC5A6;CHUK;STAT5A;DLD;DECR1,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
32,prerank,Xenobiotic Metabolism,-0.24332027676936352,-0.7002692781596249,0.890282131661442,1.0,1.0,7/28,21.35%,UGDH;ABHD6;ARG2;ADH5;CAT;ARPP19;TNFRSF1A,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
33,prerank,Oxidative Phosphorylation,-0.1969558989955239,-0.5447604392203277,0.9839883551673945,1.0,1.0,7/24,26.92%,SLC25A4;ATP6V1D;ACAA1;OXA1L;ATP6V0B;DLD;DECR1,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
34,prerank,Apical Junction,-0.1676181900811535,-0.5196540436623884,0.9955555555555555,1.0,1.0,15/36,36.81%,ITGB1;EPB41L2;MAPK14;HRAS;ITGA2;ITGA3;CTNND1;GNAI2;ICAM2;MAP4K2;SHC1;ICAM1;JAM3;PIK3CB;IKBKG,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
35,prerank,Androgen Response,-0.18255358157287607,-0.46651828822311175,0.9892638036809815,0.9969683495695056,1.0,8/16,38.93%,ZMIZ1;HMGCR;CDK6;RAB4A;AKT1;CCND3;RRP12;TMEM50A,CD8 Naive,Gefitinib_vs._Gefitinib hydrochloride,Hallmark
0,prerank,TNF-alpha Signaling via NF-kB,-0.5288618549950567,-2.0558608637710916,0.0,0.0,0.0,23/71,12.40%,NR4A1;CCL4;NFKBIE;BHLHE40;GADD45B;IER5;CSF1;FOSL2;FOSB;IFIT2;ATF3;NAMPT;GADD45A;SMAD3;BCL2A1;REL;CD69;DUSP1;NFKB1;TANK;FOS;IL23A;ZFP36,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
1,prerank,Apoptosis,-0.4720295949351071,-1.7914555727296297,0.0,0.023737066342057214,0.037,30/59,28.18%,FEZ1;LGALS3;GADD45B;TNFSF10;ATF3;CD38;GADD45A;TIMP2;PTK2;PAK1;CD69;BID;SMAD7;DNM1L;HMGB2;SQSTM1;PRF1;CDK2;IRF1;CREBBP;BCL10;ISG20;JUN;BIRC3;CDKN1A;FAS;CDKN1B;PSEN1;RELA;CASP8,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
2,prerank,Estrogen Response Early,-0.46725660949654974,-1.5069095328250486,0.034653465346534656,0.1740718198417529,0.331,8/29,10.60%,SCARB1;BHLHE40;PEX11A;BCL2;CANT1;RRP12;GAB2;FOS,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
3,prerank,Myogenesis,-0.5321234524275652,-1.4509195322015935,0.059907834101382486,0.19598295800365187,0.458,9/15,24.88%,BHLHE40;GADD45B;FOXO4;TGFB1;COL1A1;GAA;SORBS3;AKT2;CDKN1A,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
4,prerank,Myc Targets V1,0.4909590458453365,1.4045383044664295,0.08576329331046312,1.0,0.701,6/24,7.06%,MYC;PCNA;C1QBP;MCM2;TFDP1;MCM5,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
5,prerank,Xenobiotic Metabolism,0.4534010213792417,1.3852665091890621,0.05902192242833052,0.6440390326686466,0.749,6/28,9.50%,PYCR1;CBR1;TNFRSF1A;TMEM97;PSMB10;ADH5,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
6,prerank,UV Response Up,-0.40543668074277023,-1.351501346958351,0.08845208845208845,0.2809494826536823,0.654,13/35,22.29%,NR4A1;FOSB;ATF3;PARP2;CREG1;FOS;BID;FEN1;PRKCD;SQSTM1;CDK2;EIF5;IRF1,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
7,prerank,IL-2/STAT5 Signaling,-0.3521810306382353,-1.3441598120474203,0.06735751295336788,0.24690606613917632,0.668,9/62,7.61%,TNFRSF4;BHLHE40;GADD45B;TNFSF10;CSF1;IRF4;BCL2;IL2RA;TNFRSF1B,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
8,prerank,Glycolysis,0.41082648142165473,1.296462422194251,0.13217391304347825,0.736812332060529,0.902,6/35,9.03%,PGAM1;GLRX;SLC25A13;CDK1;ME2;SLC37A4,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
9,prerank,Mitotic Spindle,0.4362620433782556,1.2927775038297968,0.12962962962962962,0.5644887568943573,0.911,13/27,27.47%,BUB1;PXN;HDAC6;CDK1;CKAP5;ABL1;SMC1A;PLK1;CEP57;TIAM1;RASA1;EPB41L2;NDC80,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
10,prerank,heme Metabolism,0.456491942928895,1.2644432258432357,0.14788732394366197,0.5233771743742044,0.944,3/21,5.18%,PPOX;HEBP1;LAMP2,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
11,prerank,Hypoxia,-0.35468007493485376,-1.2371337486429843,0.13231552162849872,0.39909573080601685,0.868,11/44,13.81%,SCARB1;BHLHE40;FOSL2;ATF3;BCL2;FOXO3;DUSP1;KDM3A;FOS;ZFP36;XPNPEP1,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
12,prerank,p53 Pathway,-0.334575711826012,-1.192465288013561,0.16159250585480095,0.4363968350578211,0.923,21/50,26.14%,IER5;CGRRF1;ATF3;ACVR1B;GADD45A;FOXO3;TGFB1;RXRA;TRIB3;FOS;CTSD;RRP8;RAD51C;BLCAP;S100A10;DDB2;DDIT4;JUN;CDKN1A;FAS;ABHD4,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
13,prerank,Inflammatory Response,-0.3159549189954453,-1.1592031797291515,0.22105263157894736,0.45012510989382565,0.944,17/52,20.57%,RGS1;TNFSF10;CSF1;CD40;LTA;NAMPT;ACVR1B;TNFRSF1B;CD69;NFKB1;OSM;IL4R;RIPK2;LAMP3;SLC11A2;IFNAR1;SLAMF1,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
14,prerank,Cholesterol Homeostasis,-0.37365444323809527,-1.1323850026173439,0.25821596244131456,0.4625684723067559,0.961,9/22,17.66%,LGALS3;ATF3;ATF5;TRIB3;ANXA5;HMGCR;HMGCS1;FDFT1;GNAI1,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
15,prerank,Adipogenesis,-0.3525668993707864,-1.0995356168741612,0.2997711670480549,0.48813146682897135,0.98,8/25,16.72%,SCARB1;GADD45A;SLC5A6;DHRS7;REEP5;TANK;FAH;SQOR,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
16,prerank,Allograft Rejection,-0.2759071727288641,-1.0922600058255851,0.2648648648648649,0.4623655913978495,0.983,15/77,16.17%,IL12A;CCL4;CSF1;GZMB;CD40;AARS1;IRF4;IL2RA;TGFB1;CXCR3;CD40LG;CD8A;IL4R;RIPK2;IL12RB1,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
17,prerank,Complement,-0.29581089037405434,-1.0871717568425474,0.2889447236180904,0.43747366449740155,0.983,15/56,15.78%,LGALS3;GZMB;SRC;TIMP2;LRP1;PIK3CA;ANXA5;CTSD;APOBEC3G;CD40LG;FCER1G;XPNPEP1;PRKCD;DOCK9;CALM3,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
18,prerank,DNA Repair,0.35206216038618027,1.0751523874698645,0.33037300177619894,1.0,0.998,12/30,27.94%,POLA1;PCNA;POLR2K;PRIM1;RAE1;VPS28;POLR2I;RBX1;ADA;LIG1;POLD3;RPA2,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
19,prerank,E2F Targets,0.290942010465908,1.049367103205295,0.3685897435897436,0.9835747621067943,0.999,9/67,7.06%,ATAD2;CHEK2;MYC;PCNA;MCM2;PAICS;CDK1;MCM3;MCM5,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
20,prerank,Fatty Acid Metabolism,0.35913194556968175,1.0434858575642905,0.4018018018018018,0.8791896478574459,0.999,9/23,28.26%,CBR1;GSTZ1;BPHL;PSME1;ACAA1;HSD17B10;UGDH;PCBD1;HSD17B11,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
21,prerank,G2-M Checkpoint,0.28406435347853176,0.973956979129753,0.5043782837127846,0.994861641446283,1.0,20/49,28.02%,MYC;BUB1;MCM2;TFDP1;CDK1;MCM3;MCM5;ABL1;SMC1A;MNAT1;CASP8AP2;CDC25B;MAPK14;PLK1;MTF2;TACC3;STMN1;NDC80;RPA2;CKS1B,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
22,prerank,Oxidative Phosphorylation,0.3245480910882652,0.9504607120416285,0.5062836624775583,0.964446330080611,1.0,12/24,37.21%,ATP1B1;SDHB;TOMM70;CYCS;ACAA1;HSD17B10;ALAS1;SLC25A4;SLC25A3;ECH1;CASP7;ATP6V0B,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
23,prerank,IL-6/JAK/STAT3 Signaling,-0.2781758320429548,-0.9466598257305893,0.5510204081632653,0.701069472219807,1.0,14/35,25.82%,CSF1;CD38;IL2RA;ACVR1B;TNFRSF1B;TGFB1;IL4R;IL12RB1;IFNAR1;IRF1;TLR2;JUN;TYK2;FAS,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
24,prerank,UV Response Dn,-0.30694770398669735,-0.945504666453926,0.5533980582524272,0.657334144856969,1.0,7/26,10.75%,BHLHE40;INSIG1;SMAD3;DUSP1;RXRA;NFKB1;TENT4A,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
25,prerank,Androgen Response,-0.32498404631053585,-0.9143995389666408,0.5812356979405034,0.6785605599513087,1.0,7/16,25.04%,INSIG1;RRP12;HMGCR;HMGCS1;RAB4A;APPBP2;ZMIZ1,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
26,prerank,Pperoxisome,0.32056937470745545,0.8811835334598606,0.6519524617996605,1.0,1.0,12/19,32.81%,SCP2;ABCC5;FIS1;ISOC1;ACAA1;HRAS;MVP;HSD17B11;CAT;MSH2;SLC25A4;ABCB1,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
27,prerank,Interferon Alpha Response,0.2765684463775562,0.8745664166984126,0.6805555555555556,0.996605854900297,1.0,8/35,22.29%,PSME2;PSMB9;IFITM2;ISG15;STAT2;PSME1;C1S;PSMB8,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
28,prerank,mTORC1 Signaling,0.23819638940984494,0.8281865072807064,0.7615894039735099,1.0,1.0,7/55,9.03%,CD9;BUB1;GLRX;MCM2;CFP;TMEM97;SLC37A4,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
29,prerank,Estrogen Response Late,-0.2523655264466306,-0.8280022696201268,0.7330097087378641,0.8064874154165622,1.0,8/30,18.52%,SCARB1;BCL2;LSR;FOS;ZFP36;FDFT1;DUSP2;ID2,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
30,prerank,Interferon Gamma Response,0.21022213064780926,0.7854687441354761,0.8540706605222734,1.0,1.0,16/76,20.17%,PSME2;NOD1;PSMB9;PSMB10;IFITM2;ISG15;PTPN6;SOCS1;IFNAR2;IL15RA;STAT2;ARID5B;JAK2;PSME1;ISOC1;C1S,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
31,prerank,KRAS Signaling Up,0.25121710751267057,0.7824477354711773,0.8082644628099174,0.9755904398246358,1.0,3/36,3.30%,ITGA2;LY96;GLRX,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
32,prerank,Apical Junction,-0.22585485602356187,-0.7698166607001845,0.8805970149253731,0.8493947386217624,1.0,11/36,24.80%,INSIG1;SRC;PTK2;MPZL1;ITGA3;RSU1;GNAI1;SORBS3;AKT2;CTNND1;HADH,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
33,prerank,Epithelial Mesenchymal Transition,0.2603856615003741,0.7688396465629318,0.8258620689655173,0.935033941450997,1.0,3/25,7.61%,ITGA2;PVR;TPM1,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
34,prerank,PI3K/AKT/mTOR  Signaling,0.20969629190881303,0.686560319156614,0.9432387312186978,0.9800593975392448,1.0,12/39,24.80%,NOD1;DUSP3;CDK1;TNFRSF1A;STAT2;LCK;NFKBIB;AKT1;TIAM1;HRAS;GSK3B;IRAK4,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
35,prerank,Unfolded Protein Response,0.22636865873153372,0.6824712177142646,0.9183006535947712,0.9290529392353746,1.0,2/27,4.32%,EIF4EBP1;WFS1,CD8 Naive,NVP-BSK805_vs._NVP-BSK805 2HCl,Hallmark
0,prerank,Inflammatory Response,-0.4944138864471659,-1.5949123928973672,0.006016847172081829,0.20341476767262026,0.18,16/52,15.15%,PVR;PLAUR;OSM;CSF1;TLR1;ACVR2A;HIF1A;IL4R;ACVR1B;EDN1;NAMPT;IRAK2;IRF7;IL15RA;SLC11A2;ADGRE1,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
1,prerank,Androgen Response,0.49358923586719905,1.4830197168389787,0.0546218487394958,0.23250664304694418,0.198,4/16,11.22%,MAF;CDK6;CCND3;ARID5B,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
2,prerank,Epithelial Mesenchymal Transition,-0.4873855180824673,-1.3638449442675264,0.0986093552465234,1.0,0.87,11/25,26.69%,PVR;PLAUR;ITGA2;CALU;COL1A1;ID2;LRP1;SGCB;NT5E;GADD45A;TPM1,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
3,prerank,Cholesterol Homeostasis,-0.49012907252345894,-1.334426626330972,0.10886075949367088,0.8748488788521636,0.918,8/22,16.72%,PLAUR;TRIB3;ACAT2;ATF3;CD9;ATF5;PLSCR1;ALDOC,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
4,prerank,Unfolded Protein Response,-0.4628071641838484,-1.3258115259981311,0.10269576379974327,0.6928505440361322,0.932,12/27,28.89%,DDIT4;ATF3;MTHFD2;FKBP14;DDX10;EIF4G1;HYOU1;CEBPB;CNOT2;PDIA6;CNOT4;ATF6,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
5,prerank,Fatty Acid Metabolism,-0.4873737090063902,-1.3239197343681863,0.10852713178294573,0.5616232122083076,0.935,7/23,13.42%,BPHL;ACAT2;ACAA1;HADH;CBR1;DECR1;CRYZ,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
6,prerank,KRAS Signaling Up,-0.42859555912826464,-1.2864594553336481,0.12484394506866417,0.6013138985834531,0.969,14/36,32.89%,PLAUR;ITGA2;LAT2;CLEC4A;ABCB1;ID2;AKT2;ST6GAL1;F2RL1;LCP1;FCER1G;CCND2;PECAM1;IL10RA,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
7,prerank,Apoptosis,0.30592870153163837,1.2810115741838404,0.060810810810810814,0.3854443460289342,0.518,7/59,5.97%,FEZ1;LGALS3;BRCA1;CD38;CDK2;CASP7;IER3,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
8,prerank,Interferon Alpha Response,-0.42814168810673775,-1.2756848395383444,0.13316582914572864,0.5525510553225602,0.979,11/35,22.92%,CSF1;STAT2;IL4R;PSME2;IRF7;PLSCR1;CASP8;RIPK2;LAMP3;IFITM2;PSMB9,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
9,prerank,Apical Junction,-0.40236910915787827,-1.2182147243837538,0.18925518925518925,0.6826798056525012,0.994,18/36,37.28%,ITGA2;SRC;HADH;PIK3CB;PTK2;AKT2;AKT3;RASA1;EVL;MAPK14;GNAI1;MAP4K2;ITGB1;PECAM1;RAC2;MPZL1;CD274;SHC1,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
10,prerank,Xenobiotic Metabolism,-0.427504309840612,-1.2168957722513376,0.21179302045728038,0.6110160663640442,0.994,10/28,24.57%,ABCC2;BPHL;FAH;CBR1;PYCR1;SLC35B1;ID2;ALAS1;NPC1;PPARD,CD8 Naive,Ruxolitinib_vs._Ruxolitinib phosphate,Hallmark
